title,link
Xeno.RAT.Botnet,https://www.fortiguard.com/encyclopedia/ips/54820
Apache.OFBiz.loadJWT.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/54999
Hitron.CHITA.ddnsUsername.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54877
Cisco.FTD.TGROUP.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54799
ESDS.Emagic.Data.Center.Ping.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54964
Google.Chrome.V8.Turbofan.JIT.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/54797
JetBrains.TeamCity.CVE-2024-27199.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54915
Linux.Kernel.ksmbd.Mech.Token.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/54940
MS.Azure.OMI.CVE-2024-21330.Out-of-Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/54728
MS.Windows.GDI.CVE-2024-21437.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54727
MS.Windows.Kernel.CVE-2024-26160.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/54736
MS.Windows.Kernel.CVE-2024-26170.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54729
MS.Windows.Kernel.CVE-2024-26182.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54730
MS.Windows.Print.Spooler.CVE-2024-21433.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54731
Mozilla.Firefox.File.Extension.confusion.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/54987
NetModule.NRSW.gnssAutoAlign.php.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54860
Tenda.AX1806.ddnsUser.DoS,https://www.fortiguard.com/encyclopedia/ips/54806
Tenda.Devices.formSetCfm.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54865
Tenda.M3.formSetAccessCodeInfo.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54824
Tenda.M3.formSetStoreWeb.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54863
Tenda.M3.formdelMasteraclist.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54862
ThingsBoard.mailTemplates.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54794
libspf2.Macro.Expansion.Integer.Underflow,https://www.fortiguard.com/encyclopedia/ips/54965
rConfig.rConfig.ajaxGetFileByPath.SSRF,https://www.fortiguard.com/encyclopedia/ips/54803
rConfig.rConfig.compareClass.path_a.SSRF,https://www.fortiguard.com/encyclopedia/ips/54800
Google.Chrome.V8.Enum.Cache.Handling.Out-of-Bounds.Access,https://www.fortiguard.com/encyclopedia/ips/54894
LG.LED.Assistant.setThumbnailRc.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54867
NETGEAR.RAX30.JSON.Parsing.getblockschedule.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54876
Allegra.getFileContentAsString.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54849
DarkMe.Malware,https://www.fortiguard.com/encyclopedia/ips/54851
Feiyuxing.VEC40G.send_order_cgi.DoS,https://www.fortiguard.com/encyclopedia/ips/54762
Honeywell.PM43.Userpassword.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54847
Inductive.Automation.Ignition.CVE-2023-50220.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/54853
Linksys.E2000.WL_atten.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54751
Linksys.E2000.WRT54GL.WL.TTCP.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54755
Oracle.BI.XML.Publisher.CVE-2019-2616.XXE,https://www.fortiguard.com/encyclopedia/ips/54841
SonicWall.SMA100.Support.Installer.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/54857
Tenda.Devices.SetSysTimeCfg.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54808
rConfig.rConfig.compareClass.path_b.SSRF,https://www.fortiguard.com/encyclopedia/ips/54795
ASUS.RT-N10LX.start-apply.mac.Out-of-Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/54793
ASUS.RT-N10LX.start-apply.url.Out-of-Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/54784
Advantech.EKI-15XX.Series.ntp_name.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54788
Feiyuxing.VEC40G.send_order.cgi.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54778
Google.Chrome.CVE-2023-3079.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/54792
Google.Chrome.WebRTC.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54796
TP-Link.Devices.AccessCtrlAccessTargetsRpm.DoS,https://www.fortiguard.com/encyclopedia/ips/54826
TP-Link.Devices.AccessCtrlTimeSchedRpm.DoS,https://www.fortiguard.com/encyclopedia/ips/54813
TP-Link.Devices.LocalManageControlRpm.DoS,https://www.fortiguard.com/encyclopedia/ips/54805
TP-Link.Devices.QoSRuleListRpm.DoS,https://www.fortiguard.com/encyclopedia/ips/54830
TP-Link.Devices.VirtualServerRpm.DoS,https://www.fortiguard.com/encyclopedia/ips/54818
WordPress.Better.Search.Replace.Plugin.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54828
vTech.VCS754.CVE-2023-25437.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/53103
Allegra.Excel.Import.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54777
Electrolink.Transmitter.command.cgi.DoS,https://www.fortiguard.com/encyclopedia/ips/54732
FasterXML.Woodstox.DTD.Support.Buffer.Overflow.DoS,https://www.fortiguard.com/encyclopedia/ips/54724
LG.LED.Assistant.remove3DLUT.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54758
Mercedes.Benz.XENTRY.Retail.Data.Storage.config.DoS,https://www.fortiguard.com/encyclopedia/ips/54745
Motorola.MR2600.Devices.Arbitrary.Firmware.Upload,https://www.fortiguard.com/encyclopedia/ips/54772
Motorola.MR2600.Devices.SOAPAction.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54753
Motorola.MR2600.Devices.prog.fcgi.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/54773
Mozilla.Firefox.JavaScript.Object.Indexing.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/54737
Mozilla.Firefox.TabAttributes.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/54735
Provectus.Kafka-ui.GroovyScriptFilter.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/54742
TP-Link.TP-SG105E.reboot.cgi.DoS,https://www.fortiguard.com/encyclopedia/ips/54711
Voltronic.Power.VP.getModbusPassword.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/54740
ConnectWise.ScreenConnect.Extension.ZIP.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54726
Oracle.WebLogic.Server.AQjmsInitialContextFactory.JNDI.Injectio,https://www.fortiguard.com/encyclopedia/ips/54725
GNU.GIMP.DDS.Image.Parsing.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54723
ConnectWise.ScreenConnect.SetupModule.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/54714
Foxit.Reader.opencPDFWebPage.Remote.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/54719
JFrog.Artifactory.Global.Search.Blind.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/54716
QNAP.QTS.quick.cgi.Remote.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54722
WordPress.Paid.Memberships.Pro.Plugin.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/54717
Elasticsearch.Search.API.Buffer.Overflow.DoS,https://www.fortiguard.com/encyclopedia/ips/54707
Inductive.Automation.Ignition.RunQuery.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54710
Ivanti.Connect.Secure.saml-sso.XXE,https://www.fortiguard.com/encyclopedia/ips/54664
Graylog.Open.Cluster.Configuration.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54705
Juplink.RX4-1500.Devices.homemng.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54704
Lexmark.Web.Server.fax_change_faxtrace_settings.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/54706
Apache.Tomcat.InputBuffer.HTTP.Request.Smuggling,https://www.fortiguard.com/encyclopedia/ips/54684
Apple.macOS.CoreGraphics.PDFdecoder.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54699
ClamAV.initialize_encryption_key.DoS,https://www.fortiguard.com/encyclopedia/ips/54698
ManageEngine.ADManager.Plus.Recovery.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/54686
TP-Link.ER7206.uhttpd.Wireguard.VPN.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54680
TP-Link.ER7206.uhttpd.ipsec.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54681
Voltronic.Power.ViewPower.Pro.selectEventConfig.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/54682
MS.Windows.SmartScreen.CVE-2024-21412.Security.Feature.Bypass,https://www.fortiguard.com/encyclopedia/ips/54678
TP-Link.ER7206.uhttpd.GRE.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54670
TP-Link.ER7206.uhttpd.PPTP.client.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54672
TP-Link.ER7206.uhttpd.PPTP.global.config.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54666
TP-Link.ER7206.uhttpd.freeStrategy.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54671
TP-Link.ER7206.uhttpd.web.filtering.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54665
TP-Link.ER7206.uhttpd.web.group.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54667
WordPress.Backup.Migration.Plugin.ajax.php.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54668
Adobe.Acrobat.CVE-2024-20726.Out-of-Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/54646
Adobe.Acrobat.CVE-2024-20727.Out-of-Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/54647
Adobe.Acrobat.CVE-2024-20728.Out-of-Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/54652
Adobe.Acrobat.CVE-2024-20729.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54653
Adobe.Acrobat.CVE-2024-20730.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54643
Adobe.Acrobat.CVE-2024-20731.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54644
Adobe.Acrobat.CVE-2024-20733.Improper.Input.Validation,https://www.fortiguard.com/encyclopedia/ips/54648
Adobe.Acrobat.CVE-2024-20734.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54645
Adobe.Acrobat.CVE-2024-20735.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54654
Adobe.Acrobat.CVE-2024-20736.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54657
Adobe.Acrobat.CVE-2024-20747.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54655
Adobe.Acrobat.CVE-2024-20748.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54656
Adobe.Acrobat.CVE-2024-20749.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54650
Inductive.Automation.Ignition.CVE-2023-50218.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/54663
MS.Windows.CVE-2024-21338.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54621
MS.Windows.CVE-2024-21345.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54622
MS.Windows.Kernel.CVE-2024-21371.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54618
MS.Windows.Win32k.CVE-2024-21346.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54620
MS.Word.CVE-2024-21379.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/54619
Arcserve.UDP.RPSService4CPMImpl.Unrestricted.File.Upload,https://www.fortiguard.com/encyclopedia/ips/54639
ClamAV.VirusEvent.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54658
Proxmox.VE.TOTP.Brute.Force,https://www.fortiguard.com/encyclopedia/ips/54659
Squid.Proxy.HTTP.Message.Processing.DoS,https://www.fortiguard.com/encyclopedia/ips/54661
Nspps.Botnet,https://www.fortiguard.com/encyclopedia/ips/54617
WordPress.Plugin.HTML5.Video.Player.get_view.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/54636
XWiki.SearchAdmin.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/54637
Cacti.Group.Cacti.managers.php.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/54633
Ivanti.Connect.Secure.SAML.SSRF,https://www.fortiguard.com/encyclopedia/ips/54630
MS.Exchange.PS.MobileMailboxPolicy.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54629
GNU.GIMP.PSP.Image.Channel.Block.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54628
Hitron.Systems.DVR.HVR.LGUVR.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54625
MS.Exchange.Server.OWA.CreateAttachmentFromURI.SSRF,https://www.fortiguard.com/encyclopedia/ips/54627
MS.Windows.SmartScreen.CVE-2023-36025.Security.Feature.Bypass,https://www.fortiguard.com/encyclopedia/ips/54626
NETGEAR.ProSAFE.NMS300.saveNodeLabel.XSS,https://www.fortiguard.com/encyclopedia/ips/54623
Jenkins.LTS.Command.Line.Interface.Arbitrary.File.Read,https://www.fortiguard.com/encyclopedia/ips/54616
Socks5systemz.Botnet,https://www.fortiguard.com/encyclopedia/ips/54586
GNU.GIMP.PSP.Image.Color.Palette.Block.Parsing.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54612
GTB.Central.Console.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54608
Inductive.Automation.Ignition.CVE-2023-50223.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/54610
JSON-Java.String.Resource.Exhaustion.DoS,https://www.fortiguard.com/encyclopedia/ips/54609
ManageEngine.OpManager.uploadMib.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54605
WWBN.AVideo.image404Raw.php.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/54607
Google.Chrome.V8.Maglev.Out-of-Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/54603
MS.Exchange.PS.FederationTrust.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54600
Tianocore.EDK2.Network.Package.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54597
Voltronic.Power.ViewPower.updateManager.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/54598
Apache.Traffic.Server.HTTP.range.DoS,https://www.fortiguard.com/encyclopedia/ips/54594
Foxit.Reader.signature.field.OnBlur.event.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54589
Ivanti.Avalanche.CVE-2023-46263.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/54590
WordPress.LearnPress.Plugin.handle_params.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/54591
Foxit.Reader.field.value.property.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/54587
Voltronic.Power.ViewPower.UpLoadAction.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/54585
7-Zip.7Z.File.PPMd.Properties.Parsing.Integer.Underflow,https://www.fortiguard.com/encyclopedia/ips/54578
Foxit.Reader.3D.Annot.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54579
Foxit.Reader.JS.exportDataObject.Arbitrary.File.Creation,https://www.fortiguard.com/encyclopedia/ips/54583
Foxit.Reader.JS.exportDataObject.HTA.Arbitrary.File.Creation,https://www.fortiguard.com/encyclopedia/ips/54580
Foxit.Reader.JavaScript.saveAs.Arbitrary.File.Creation,https://www.fortiguard.com/encyclopedia/ips/54581
LG.LED.Assistant.updateFile.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54582
BlackNET.RAT.Botnet,https://www.fortiguard.com/encyclopedia/ips/54538
FortiOS.Administrative.Interface.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/54575
Foxit.Reader.Choice.Field.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54566
Foxit.Reader.Field.Calculate.event.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54573
Foxit.Reader.Field.OnBlur.event.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54570
Foxit.Reader.JavaScript.annotation.destruction.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54572
Foxit.Reader.checkThisBox.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/54576
Home.Assistant.Repetier.Server.views.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54567
NETGEAR.Orbi.Devices.RBR750.access.control.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54565
Ruckus.ICX.Switches.Referer.Header.XSS,https://www.fortiguard.com/encyclopedia/ips/54568
Voltronic.Power.ViewPower.Pro.autoMatchMac.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54574
Ivanti.Avalanche.RCS.validateAMCWSConnection.SSRF,https://www.fortiguard.com/encyclopedia/ips/54564
Stealc.Botnet,https://www.fortiguard.com/encyclopedia/ips/54535
Google.Chrome.V8.Stringify.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/54559
Cacti.poller_host_duplicate.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/54555
MS.Office.Excel.FCommitHtmlPivotCacheElement.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54557
MS.Windows.CLFS.Driver.CVE-2024-20653.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54521
MS.Windows.Cloud.Files.CVE-2024-21310.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54524
MS.Windows.Kernel.CVE-2024-20698.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54523
MS.Windows.RDP.Client.CVE-2024-21307.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/54520
MS.Windows.Speech.sapi.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54558
MS.Windows.Win32k.CVE-2024-20683.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54522
Citrix.NetScaler.ADC.libnscli90.co.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/54544
ManageEngine.ADManager.Plus.ADSHACluster.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54540
Perl.ParseExcel.Utility.pm.eval.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/54550
Roundcube.Webmail.filesystem_attachments.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54551
ZoneMinder.HostController.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54546
D-Link.DAP-1860.HNAP_AUTH.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54526
GoTitan.Botnet,https://www.fortiguard.com/encyclopedia/ips/54514
MS.Exchange.PowerShell.GsmWriter.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54527
Netgate.pfSense.Interfaces.GIF.GRE.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54528
Barracuda.Email.Security.Gateway.ParseExcel.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/54525
LG.LED.Assistant.Upload.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54513
Apache.OFBiz.CVE-2023-49070.XMLRPC.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54511
Netgate.pfSense.diag_packet_capture.php.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54510
Squid.Proxy.HTTP.Digest.Header.nc.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54508
Apache.Batik.CVE-2022-40146.SSRF,https://www.fortiguard.com/encyclopedia/ips/54504
Apache.Tomcat.rejectIllegalHeader.False.Request.Smuggling,https://www.fortiguard.com/encyclopedia/ips/54500
ManageEngine.RMP.updateProxySettings.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54506
Agent.Racoon.Botnet,https://www.fortiguard.com/encyclopedia/ips/54487
MS.Office.Excel.FreePhisxdb.Arbitrary.Free,https://www.fortiguard.com/encyclopedia/ips/54497
MS.Windows.CldFlt.CVE-2023-36696.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54443
MS.Windows.Kernel.CVE-2023-35633.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54454
MS.Windows.LSASS.CVE-2023-36391.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54444
MS.Windows.Sysmain.CVE-2023-35644.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54446
MS.Windows.Telephony.Server.CVE-2023-36005.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54452
MS.Windows.Win32k.CVE-2023-35631.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54453
MS.Windows.WinSock.CVE-2023-35632.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/54495
SysAid.On-Premise.Tomcat.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54496
OpenNDS.Captive.Portal.DoS,https://www.fortiguard.com/encyclopedia/ips/54493
Sierra.Wireless.AirLink.ALEOS.ACEManager.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/54490
Sierra.Wireless.AirLink.ALEOS.ACEManager.DoS,https://www.fortiguard.com/encyclopedia/ips/54489
Sierra.Wireless.AirLink.ALEOS.ACEManager.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/54491
Splunk.Enterprise.getJobAsset.Arbitrary.File.Write,https://www.fortiguard.com/encyclopedia/ips/54492
Schneider.Electric.C-Bus.Toolkit.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/54488
MS.Office.Excel.WebCharts.Out-of-Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/54486
MS.Windows.QUIC.Transport.Parameters.Handling.DoS,https://www.fortiguard.com/encyclopedia/ips/54473
Pimcore.Multiselect.php.getFilterConditionExt.SQL.injection,https://www.fortiguard.com/encyclopedia/ips/54472
NETGEAR.ProSAFE.NMS300.clearAlertByIds.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/54442
MS.Exchange.PS.Remoting.Project.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54422
Arcserve.UDP.Agent.doUpload.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54420
D-Link.D-View.TftpSendFileThread.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54416
Linux.Kernel.ksmbd.SMB2_LOGOFF.Handling.DoS,https://www.fortiguard.com/encyclopedia/ips/54417
VMware.vCenter.DCERPC.Authentication.Pointer.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/54413
cURL.and.libcurl.HTTP.Response.Headers.Parsing.DoS,https://www.fortiguard.com/encyclopedia/ips/54410
Canonical.ksmbd-tools.mountd.ndr_write_bytes.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54406
F5.BIG-IP.unzip.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54408
Apache.httpd.mod_http2.CVE-2016-8740.DoS,https://www.fortiguard.com/encyclopedia/ips/54404
D-Link.D-View.uploadFile.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54400
PRTG.Network.Monitor.Sensor.Debug.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/54401
PaperCut.NG.External.User.Lookup.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/54403
PrivateLoader.Botnet,https://www.fortiguard.com/encyclopedia/ips/54379
LG.Simple.Editor.copyTemplateAll.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54397
SolarWinds.NPM.WorkerProcessWCFProxy.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54398
MS.Exchange.ExFileLog.DoS,https://www.fortiguard.com/encyclopedia/ips/54388
MS.Scripting.Engine.CVE-2023-36017.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/54386
Schweitzer.Engineering.Laboratories.Scanner,https://www.fortiguard.com/encyclopedia/ips/54309
Google.Chrome.V8.Engine.JSStackCheck.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/54384
JumpServer.Password.Reset.Brute.Force,https://www.fortiguard.com/encyclopedia/ips/54241
JumpServer.Playbook.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54264
JumpServer.Verification.Code.Brute.Force,https://www.fortiguard.com/encyclopedia/ips/54185
Linux.Kernel.messenger_v2.c.Segment.Length.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54383
Loda.Botnet,https://www.fortiguard.com/encyclopedia/ips/54349
MS.Windows.QUIC.Version.Negotiation.Packet.Handling.DoS,https://www.fortiguard.com/encyclopedia/ips/54382
Rockwell.Automation.Allen-Bradley.Scanner,https://www.fortiguard.com/encyclopedia/ips/54308
Adobe.Acrobat.CVE-2023-44336.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54364
Adobe.Acrobat.CVE-2023-44337.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54359
Adobe.Acrobat.CVE-2023-44338.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54360
Adobe.Acrobat.CVE-2023-44339.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54361
Adobe.Acrobat.CVE-2023-44340.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54362
Adobe.Acrobat.CVE-2023-44348.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54363
Adobe.Acrobat.CVE-2023-44356.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54367
Adobe.Acrobat.CVE-2023-44357.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54368
Adobe.Acrobat.CVE-2023-44358.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54369
Adobe.Acrobat.CVE-2023-44359.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54370
Adobe.Acrobat.CVE-2023-44360.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54372
Adobe.Acrobat.CVE-2023-44361.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54371
Adobe.Acrobat.CVE-2023-44365.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/54373
Adobe.Acrobat.CVE-2023-44366.Out-of-Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/54374
Adobe.Acrobat.CVE-2023-44367.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54375
Adobe.Acrobat.CVE-2023-44371.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54376
Adobe.Acrobat.CVE-2023-44372.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54377
Adobe.ColdFusion.CVE-2023-44350.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54365
Adobe.ColdFusion.CVE-2023-44351.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54366
Adobe.ColdFusion.CVE-2023-44352.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/54356
Adobe.ColdFusion.CVE-2023-44353.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54357
Adobe.ColdFusion.CVE-2023-44355.HTML.Injection,https://www.fortiguard.com/encyclopedia/ips/54378
